Name, Median Time, Min Time, Max Time, Median Frame Index, Min Frame Index, Max Frame Index, Min Depth, Max Depth, Total Time, Mean Time, Time Lower Quartile, Time Upper Quartile, Count Total, Count Median, Count Min, Count Max, Number of frames containing Marker, First Frame Index, Time Min Individual, Time Max Individual, Min Individual Frame, Max Individual Frame, Time at Median Frame
"PhysX.NpScene.execution",0.003399,0.002642,0.023452,458,397,415,4,4,0.912902996176854,0.003756803,0.003233,0.003665,265,1,1,2,243,198,0.002021,0.023452,216,415,0.003845
"PhysX.ScScene.processLostContact",0.003396,0.002515,0.008249,365,279,251,4,4,0.420214000158012,0.003654035,0.003172,0.003724,117,1,1,2,115,198,0.002515,0.007476,279,265,0.002936
"FixedUpdate.NewInputFixedUpdate",0.003394,0.00277,0.025727,236,447,247,2,2,1.10290599847212,0.004115321,0.003192,0.003753,294,1,1,2,268,198,0.00277,0.025727,447,247,0.002907
"mscorlib.dll!System.IO::FileStream.get_Length()",0.003394,0.00306,0.010359,292,497,237,15,15,1.05604599765502,0.003520153,0.003292,0.003534,300,1,1,1,300,198,0.00306,0.010359,497,237,0.003306
"UnityEngine.CoreModule.dll!UnityEngine::Material.set_shaderKeywords()",0.003377,0.002059,0.00591,251,289,493,9,9,1.0172799997963,0.003390933,0.002709,0.003967,300,1,1,1,300,198,0.002059,0.00591,289,493,0.002224
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Abs()",0.003377,0.002931,0.051881,387,385,428,5,9,1.22300300006464,0.004076676,0.003209,0.004655,5010,14,14,23,300,198,0.000149,0.019144,479,428,0.003319
"mscorlib.dll!System::ParamsArray.get_Length()",0.003324,0.000115,0.01204,412,464,247,10,14,1.10031800223442,0.003667727,0.003057999,0.004606999,13830,47,2,92,300,198,4.7E-05,0.005903,235,373,0.004606999
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.GetButtonDown()",0.003323,0.002749,0.034384,460,352,388,5,9,1.08531000073708,0.0036177,0.003031,0.003749,1380,4,4,6,300,198,0.000209,0.032412,374,388,0.003127
"mscorlib.dll!Mono::SafeGPtrArrayHandle..ctor()",0.003298,0.003015,0.012924,374,331,289,15,15,1.01316800119821,0.003780478,0.003194,0.00357,2646,9,9,18,268,198,0.000289,0.009163,235,443,0.003304
"Batch.ProcessGeometryJob",0.003283,0.003283,0.003335,309,309,467,4,4,0.00661800010129809,0.003309,0.003283,0.003283,2,1,1,1,2,309,0.003283,0.003335,309,467,0
"mscorlib.dll!System.IO::MonoIO.GetFileType()",0.003278,0.002832,0.020514,453,223,214,14,15,1.03539199871011,0.003451307,0.00309,0.003536,600,2,2,2,300,198,0.000338,0.011859,279,214,0.002989
"mscorlib.dll!System.Collections.ObjectModel::ReadOnlyCollection`1.get_Count()",0.003273,0.002638,0.008316999,459,243,432,9,9,1.05113400366099,0.00350378,0.003122,0.003517,4500,15,15,15,300,198,0.000153,0.005036,262,292,0.002757
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::GraphicsSettings.get_renderPipelineAsset()",0.003269,0.00285,0.029904,206,456,226,5,8,1.04826500001946,0.003494217,0.003143,0.003448,1800,6,6,6,300,198,0.000278,0.027294,353,226,0.003279
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerInputModule.CopyFromTo()",0.003256,0.002954,0.016031,228,234,283,9,9,0.313165001105517,0.003479611,0.003171,0.003383,180,2,2,2,90,198,0.001159,0.013325,279,283,0
"PhysX.ScScene.rigidBodyNarrowPhase",0.003249,0.002429,0.010429,441,299,314,4,4,0.484565000515431,0.003486079,0.003101,0.003416,144,1,1,2,139,198,0.002429,0.010429,299,314,0
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes()",0.00323,0.002598,0.023416,259,316,451,2,2,1.05499300081283,0.003516643,0.003022,0.003561,300,1,1,1,300,198,0.002598,0.023416,316,451,0.003448
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessLayer.HasOpaqueOnlyEffects()",0.003217,0.002493,0.004867,407,479,360,6,6,0.971233002142981,0.003237443,0.003014,0.003446,300,1,1,1,300,198,0.002493,0.004867,479,360,0.002888
"PrepareSceneCullingParameters",0.003215,0.002063,0.006029,335,394,354,4,4,0.964347996748984,0.003214493,0.00268,0.003664,300,1,1,1,300,198,0.002063,0.006029,394,354,0.002164
"PhysX.ScScene.islandGen",0.003171,0.002424,0.011032,399,220,374,4,4,0.343994999304414,0.003474697,0.003021,0.003492,101,1,1,2,99,199,0.002424,0.011032,220,374,0
"mscorlib.dll!System::String.ReplaceInternal()",0.003142,0.002459,0.012632,215,336,372,13,16,1.0552599998191,0.003517533,0.002973,0.003427,600,2,2,2,300,198,0.000773,0.011687,224,372,0.00761
"UnityEngine.CoreModule.dll!UnityEngine::Material.SetShaderKeywords()",0.00313,0.001825,0.005578,345,289,493,10,10,0.936639999854378,0.003122133,0.002452,0.003694,300,1,1,1,300,198,0.001825,0.005578,289,493,0.001978
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.SetOrClearRenderTextureCreationFlag()",0.003128999,0.002937999,0.019349,363,479,411,9,16,0.978642996167764,0.003262143,0.003103999,0.003180999,16800,56,56,56,300,198,5E-05,0.016229,198,411,0.004939999
"Flare.Render",0.00312,0.001876,0.042615,444,371,401,3,3,0.99561700061895,0.003318723,0.002597,0.003716,300,1,1,1,300,198,0.001876,0.042615,371,401,0.002221
"UnityEngine.CoreModule.dll!UnityEngine::UnassignedReferenceException..ctor()",0.003067,0.002641,0.029767,266,224,247,8,8,0.938351001823321,0.00350131,0.002944,0.003345,294,1,1,2,268,198,0.002069,0.029767,486,247,0.002809
"mscorlib.dll!System.Diagnostics::StackTrace.GetFrame()",0.003039,0.0008260001,0.018209,315,336,247,11,12,0.928976001901901,0.003096587,0.002975,0.00312,5028,17,5,29,300,198,0.000151,0.008157,209,247,0.002989
"mscorlib.dll!System.Collections.Generic::List`1.EnsureCapacity()",0.003039,0.002427,0.023574,418,447,481,6,14,1.02356299935491,0.003411877,0.002866,0.003333,900,3,3,3,300,198,0.00044,0.021674,398,481,0.003114
"EarlyUpdate.ProcessRemoteInput",0.003009,0.002469,0.008377,435,290,244,2,2,0.939972999040037,0.003133243,0.002774,0.003273,300,1,1,1,300,198,0.002469,0.008377,290,244,0.003024
"UnityEngine.CoreModule.dll!UnityEngine::Camera.GetAllCameras()",0.003004,0.001658,0.043807,473,416,388,5,5,0.947974997223355,0.003159917,0.002686,0.003395,300,1,1,1,300,198,0.001658,0.043807,416,388,0.002591
"mscorlib.dll!::ListBuilder`1.ToArray()",0.002995,0.002503,0.009276,496,473,383,13,13,0.893824000333552,0.003335164,0.002861,0.003299,2646,9,9,18,268,198,0.000187,0.006034,409,383,0.002876
"HdrColorGradingLut3D",0.002991,0.002239,0.149648,339,218,401,6,6,1.04644099692814,0.003488137,0.002733,0.003235,300,1,1,1,300,198,0.002239,0.149648,218,401,0.002309
"UnityEngine.UI.dll!UnityEngine.UI::Slider.set_value()",0.002972,0.002553,0.074868,202,398,388,5,5,0.98497900395887,0.003283263,0.002851,0.003152,600,2,2,2,300,198,0.000713,0.073952,485,388,0.002626
"ProcessRemoteInput",0.002949,0.002404,0.008323,435,290,244,3,3,0.920123002491891,0.003067077,0.002711,0.003217,300,1,1,1,300,198,0.002404,0.008323,290,244,0.002958
"mscorlib.dll!System::Object.virt_stelemref_sealed_class()",0.002948999,0.002864999,0.008675002,204,331,460,16,21,0.936892000598164,0.003122973,0.002913999,0.003004998,15600,52,52,52,300,198,5E-05,0.005671,220,460,0.003236999
"mscorlib.dll!System.Collections.Generic::List`1.GetEnumerator()",0.002926,0.002302,0.008278999,293,479,202,3,9,0.897555000876309,0.00299185,0.002759,0.003127,2400,8,8,8,300,198,0.000155,0.005481,221,202,0.002602
"Assembly-CSharp.dll!Complete::UIDirectionControl.Update()",0.002896,0.002446,0.033391,367,210,388,4,4,0.963353999366518,0.00321118,0.002695,0.003176,600,2,2,2,300,198,0.000651,0.032236,336,388,0.002896
"PhysX.ScScene.afterIntegration",0.002892,0.002061,0.172502,423,475,388,4,4,0.566421995172277,0.004531376,0.002702,0.003092,130,1,1,2,125,199,0.002061,0.172502,475,388,0
"GUI.Repaint",0.002891,0.00215,0.005039,422,227,401,2,2,0.894101001787931,0.002980337,0.00273,0.003169,300,1,1,1,300,198,0.00215,0.005039,227,401,0.002803
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.Blit()",0.002831,0.002182,0.004607,324,479,493,7,7,0.86908399942331,0.002896947,0.002608,0.003127,300,1,1,1,300,198,0.002182,0.004607,479,493,0.002478
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfoShimBase.GetCompatibleFormat()",0.002798,0.002605,0.009171998,241,293,399,10,14,0.90005500044208,0.003000183,0.002741,0.002893,3300,11,11,11,300,198,0.000178,0.006904,479,399,0.002786
"mscorlib.dll!System::RuntimeType.Equals()",0.002762999,0.002652999,0.007000002,445,479,474,11,14,0.858189004862652,0.00286063,0.002740999,0.002807999,16200,54,54,54,300,198,4.7E-05,0.004299,320,474,0.002740999
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.SetRenderTargetSingle_Internal_Injected()",0.002739,0.002303,0.004551,393,212,280,9,15,0.845686002168804,0.002818953,0.002587,0.002955,3300,11,11,11,300,198,6.3E-05,0.002056,479,280,0.002594
"mscorlib.dll!System::RuntimeType.get_UnderlyingSystemType()",0.002737,0.002642999,0.007361002,380,479,326,12,15,0.854901004160638,0.00284967,0.002710999,0.002777,16200,54,54,54,300,198,4.7E-05,0.004574,200,326,0.002716999
"PhysX.ScScene.advanceStep",0.002736,0.002272,0.006053,324,377,221,4,4,0.485661000013351,0.002997907,0.002527,0.003116,171,1,1,2,162,198,0.002196,0.004232,299,272,0
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.SetGlobalTexture_Impl()",0.002733,0.002371,0.004871,300,415,202,11,13,0.840599001880037,0.002801997,0.002625,0.002878,4500,15,15,15,300,198,6.3E-05,0.001849,322,202,0.002643
"PhysX.ScScene.postNarrowPhase",0.002731,0.001914,0.024707,315,399,490,4,4,0.76335699763149,0.003234564,0.002391,0.003171,256,1,1,2,236,198,0.001883,0.024707,221,490,0.002203
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessEffectRenderer`1.get_settings()",0.002728999,0.002620999,0.005252,200,479,286,7,12,0.849553003728943,0.002831843,0.002708,0.002781999,15900,53,53,53,300,198,4.7E-05,0.002592,206,286,0.002694
"Camera.FindStacks",0.002717,0.002238,0.064276,423,289,226,2,2,0.91586000166717,0.003052867,0.002562,0.002961,600,2,2,2,300,198,0.000187,0.063938,331,226,0.002413
"UIEvents.UpdateCanvasRectTransform",0.002708,0.001629,0.040318,407,212,428,3,3,0.897238002740778,0.002990793,0.002254,0.003389,300,1,1,1,300,198,0.001629,0.040318,212,428,0.003095
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.get_supportsComputeShaders()",0.002687,0.002301,0.004005,412,417,224,7,10,0.825632998661604,0.00275211,0.00258,0.002816,900,3,3,3,300,198,0.000591,0.002513,495,362,0.002551
"mscorlib.dll!System::String.IndexOfUnchecked()",0.002668,0.002464,0.005726,344,395,282,15,23,0.819736000194098,0.002732453,0.002621,0.002714,3900,13,13,13,300,198,0.000124,0.003207,291,282,0.004918
"PhysX.ScScene.postSolver",0.002658,0.00211,0.008527,497,220,221,4,4,0.346598997712135,0.003013904,0.00244,0.002908,123,1,1,2,115,199,0.001967,0.006471,289,245,0.002679
"PhysX.ScScene.broadPhase",0.002652,0.001947,0.017425,391,221,364,4,4,0.347231999388896,0.002967795,0.002464,0.002927,121,1,1,2,117,198,0.001947,0.017425,221,364,0
"mscorlib.dll!System.IO::FileStream.Write()",0.00265,0.002257,0.013255,417,331,411,9,9,0.820444002980366,0.002734813,0.002541,0.002803,300,1,1,1,300,198,0.002257,0.013255,331,411,0.00261
"EarlyUpdate.UpdateInputManager",0.002644,0.002235,0.009215,316,440,399,2,2,0.821372996084392,0.00273791,0.002491,0.002864,300,1,1,1,300,198,0.002235,0.009215,440,399,0.002458
"ParticleSystem.Update2",0.002642,0.00218,0.047301,460,342,428,4,4,0.894519002118614,0.00298173,0.002481,0.002895,1200,4,4,4,300,198,0.000188,0.024737,472,428,0.002548
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Approximately()",0.00264,0.002228,0.078736,420,310,428,6,8,1.12570899806451,0.003752363,0.002483,0.00533,870,2,2,5,300,198,0.000908,0.047517,238,428,0.002587
"FrameEvents.OnBeforeRenderCallback",0.002638,0.002074,0.077503,491,467,226,2,2,0.902114998083562,0.00300705,0.00247,0.002818,300,1,1,1,300,198,0.002074,0.077503,467,226,0.002517
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessManager.GrabVolumes()",0.002631,0.002256,0.019471,387,212,331,8,8,0.843393000774086,0.00281131,0.002521,0.002792,300,1,1,1,300,198,0.002256,0.019471,212,331,0.002471
"CoroutinesDelayedCalls",0.002622,0.001538,0.011881,381,426,388,3,3,0.816243001056137,0.00272081,0.002359,0.002956,1494,5,4,6,300,198,0.000124,0.009882,479,388,0.002135
"EarlyUpdate.UpdateCanvasRectTransform",0.002616,0.001468,0.006708,446,232,278,2,2,0.833889999543317,0.002779633,0.002182,0.003304,300,1,1,1,300,198,0.001468,0.006708,232,278,0.001839
"UnityEngine.PhysicsModule.dll!UnityEngine::Rigidbody.get_position()",0.002612,0.002283,0.07189,321,362,247,6,6,0.81949000293389,0.003057799,0.002462,0.002839,588,2,2,4,268,198,0.000377,0.069024,251,247,0.00239
"mscorlib.dll!System.Text::StringBuilder.Clear()",0.002606,0.000668,0.011379,236,201,292,11,14,0.804800999438157,0.00268267,0.002435,0.002829,1182,4,1,7,300,198,0.000441,0.009364001,406,292,0.002599
"mscorlib.dll!System::String.EqualsHelper()",0.002604,0.002281,0.005963,246,201,376,14,14,0.809416000614874,0.002698053,0.002499,0.002758,1800,6,6,6,300,198,0.000284,0.003495,401,376,0.00249
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_forward()",0.002603,0.002076,0.061491,249,211,247,6,6,0.827880001510493,0.003089105,0.002435,0.002823,588,2,2,4,268,198,0.000555,0.056907,477,247,0.002199
"UnityEngine.CoreModule.dll!UnityEngine::MaterialPropertyBlock.SetVectorImpl()",0.002603,0.002381,0.004005,477,479,272,10,12,0.795855000600568,0.00265285,0.002555,0.002678,2700,9,9,9,300,198,0.000185,0.001004,378,272,0.002575
"mscorlib.dll!Mono.Globalization.Unicode::SimpleCollator.GetContraction()",0.002588,0.002176,0.008642001,430,310,468,19,20,0.808913998924254,0.00269638,0.002441,0.002801,1800,6,6,6,300,198,5.4E-05,0.00574,358,468,0.002226
"mscorlib.dll!Microsoft.Win32.SafeHandles::SafeFileHandle..ctor()",0.002577,0.002104,0.005292,400,399,306,14,14,0.823502998799086,0.00274501,0.002421,0.002785,300,1,1,1,300,198,0.002104,0.005292,399,306,0.002539
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.GetTemporaryRTWithDescriptor()",0.002563,0.00227,0.012583,295,216,450,8,12,0.81511300233251,0.002717043,0.00246,0.002677,3300,11,11,11,300,198,0.000174,0.0101,404,450,0.002473
"mscorlib.dll!System.Diagnostics::StackFrame.GetSecureFileName()",0.002537,0.002024,0.016143,240,315,482,11,11,0.834954000427388,0.0031155,0.00221,0.003779,2646,9,9,18,268,198,0.000174,0.013778,419,482,0.003733
"PhysX.ScScene.afterIntegrationTask",0.002532,0.000777,0.013486,284,494,272,4,4,0.320928001485299,0.003488348,0.002246,0.004091,97,1,1,2,92,198,0.000777,0.013486,494,272,0
"PostLateUpdate.UpdateCustomRenderTextures",0.002531,0.001593,0.007779,318,385,428,2,2,0.780241999076679,0.002600807,0.00234,0.002783,300,1,1,1,300,198,0.001593,0.007779,385,428,0.002188
"PhysX.ScScene.updateCCDMultiPass",0.00253,0.001932,0.013944,278,438,249,4,4,0.470471000880934,0.002834163,0.00233,0.002815,178,1,1,2,166,198,0.001782,0.013944,221,249,0.002617
"CullPerObjectLights",0.002528,0.001991,0.016729,238,209,397,4,4,0.876421998022124,0.002921407,0.002351,0.002966,300,1,1,1,300,198,0.001991,0.016729,209,397,0.002478
"Batch.DrawStatic",0.002527,0.002198,0.142763,306,371,401,6,10,0.938541000068653,0.00312847,0.002409,0.002691,2700,9,9,9,300,198,0.000108,0.034787,479,401,0.00234
"mscorlib.dll!System::GC._SuppressFinalize()",0.002527,0.001811,0.019058,422,329,284,8,18,0.797504000118352,0.002658347,0.002278,0.002795,1200,4,4,4,300,198,0.000145,0.017182,353,284,0.002616
"mscorlib.dll!System::SystemException..ctor()",0.002525,0.002179,0.015516,208,224,247,9,9,0.770823997096159,0.002876209,0.002432,0.002768,294,1,1,2,268,198,0.001734,0.015516,444,247,0.002326
"UnityEngine.IMGUIModule.dll!UnityEngine::GUISkin.MakeCurrent()",0.002516,0.002007,0.019035,446,395,353,4,4,0.803188998252153,0.002677297,0.002338,0.002822,300,1,1,1,300,198,0.002007,0.019035,395,353,0.002731
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.get_operatingSystemFamily()",0.002513,0.002048,0.041409,480,310,428,7,8,0.583362999837846,0.002777919,0.002376,0.002682,420,2,2,2,210,288,0.000511,0.021264,449,428,0.002274
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.EndSample()",0.002502,0.002239,0.016199,483,260,203,7,11,0.793097998801386,0.00264366,0.002421,0.00263,1200,4,4,4,300,198,0.000298,0.014132,260,203,0.002271
"PhysX.ScScene.collideStep",0.0025,0.001595,0.013865,257,397,433,4,4,0.595809999154881,0.002671794,0.002327,0.002723,237,1,1,2,223,198,0.001527,0.013865,221,433,0
"mscorlib.dll!System::NumberFormatter.ToDecHex()",0.002491,0.000593,0.009885,249,462,319,10,18,0.775572999773431,0.002585243,0.002408,0.002682,3246,11,2,20,300,198,0.000157,0.007321,376,319,0.002494
"Render.Prepare",0.002491,0.00222,0.004176,290,371,406,4,4,0.76613999879919,0.0025538,0.002389,0.002646,300,1,1,1,300,198,0.00222,0.004176,371,406,0.002363
"mscorlib.dll!::Enumerator.get_Current()",0.002479,0.002349,0.015705,215,309,419,4,9,0.793745002061769,0.002645817,0.002446,0.002524,13200,44,44,44,300,198,4.7E-05,0.013219,220,419,0.002407
"UnityEngine.CoreModule.dll!UnityEngine::Camera.GetAllCamerasImpl()",0.00247,0.001188,0.033086,252,416,388,6,6,0.779000995564274,0.00259667,0.002141,0.002831,300,1,1,1,300,198,0.001188,0.033086,416,388,0.002092
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.get_graphicsDeviceType()",0.002468,0.002201,0.019737,210,408,391,10,10,0.778272001625737,0.00259424,0.002404,0.002606,900,3,3,3,300,198,0.000462,0.017767,243,391,0.002702
"Gfx.EndAsyncJobFrame",0.00246,0.001738,0.018486,377,426,428,2,4,0.780355999595486,0.002601187,0.002162,0.002722,900,3,3,3,300,198,0.000327,0.017078,496,428,0.002138
"UnityEngine.UI.dll!UnityEngine.UI::Slider.Set()",0.002458,0.002138,0.051593,247,398,388,6,6,0.802859000628814,0.002676197,0.002357,0.002628,600,2,2,2,300,198,0.000601,0.050808,310,388,0.002255
"mscorlib.dll!System.Collections.Generic::List`1.get_Count()",0.002451,0.002216,0.036727,455,367,428,5,12,0.967082000584924,0.003223607,0.00237,0.003682999,14272,40,40,66,300,198,4.6E-05,0.013508,227,322,0.002216
"UnityEngine.UI.dll!UnityEngine.EventSystems::StandaloneInputModule.ProcessTouchEvents()",0.00243,0.002363,0.005657,284,270,199,6,6,0.233910001348704,0.002599,0.002404,0.002479,90,1,1,1,90,198,0.002363,0.005657,270,199,0
"PhysX.DirtyShapeUpdatesTask",0.002427,0.000393,0.005968,489,288,259,4,4,0.264125999208773,0.002337398,0.002001,0.002636,117,1,1,2,113,198,0.000393,0.005968,288,259,0
"PhysX.ScScene.preRigidBodyNarrowPhase",0.00242,0.001941,0.008106001,289,395,327,4,4,0.429683002410457,0.00260414,0.002236,0.002679,173,1,1,2,165,198,0.001941,0.005203,395,327,0
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessLayer.OnPostRender()",0.002411,0.001559,0.027323,495,496,401,4,4,0.736982002737932,0.002456607,0.002044,0.002563,300,1,1,1,300,198,0.001559,0.027323,496,401,0.002532
"mscorlib.dll!System.IO::FileStream.InitBuffer()",0.002386,0.001884,0.005276,347,464,206,14,14,0.75223000079859,0.002507433,0.002252,0.002625,300,1,1,1,300,198,0.001884,0.005276,464,206,0.002575
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_position()",0.002376,0.001449,0.017955,496,310,260,5,8,0.753872000423144,0.002512907,0.002198,0.00259,1494,5,4,6,300,198,0.000187,0.016017,294,260,0.002149
"mscorlib.dll!System.Collections.Generic::List`1.set_Capacity()",0.002372,0.00183,0.022494,239,399,481,7,15,0.825049000879517,0.002750163,0.002234,0.002651,900,3,3,3,300,198,0.000265,0.021267,257,481,0.002464
"Compute.Dispatch",0.002365,0.001735,0.1122,349,218,401,7,7,0.824484998243861,0.002748283,0.002157,0.00257,300,1,1,1,300,198,0.001735,0.1122,218,401,0.001817
"PhysX.ScScene.finalizationPhase",0.002363,0.00172,0.043184,421,327,391,4,4,0.461191000416875,0.004350858,0.002145,0.004617,112,1,1,2,106,199,0.00172,0.043184,327,391,0
"mscorlib.dll!System::RuntimeTypeHandle..ctor()",0.002358,0.002126,0.007549,312,469,337,15,16,0.708654000689421,0.002644231,0.002268,0.002571,5292,18,18,36,268,198,5E-05,0.003075,211,337,0.002406
"PhysX.ScScene.setEdgesConnectedTask",0.002337,0.000489,0.007033,320,376,357,4,4,0.267648999928497,0.002368575,0.002157,0.00254,117,1,1,2,113,198,0.000489,0.007033,337,357,0
"PhysX.PxsDynamics.solverConstraintPartition",0.002334,0.001636,0.0059,335,308,475,4,4,0.365630001528189,0.002453893,0.002182,0.002528,153,1,1,2,149,198,0.001636,0.004706,308,225,0
"mscorlib.dll!System.Diagnostics::StackTrace.get_FrameCount()",0.002324,0.000603,0.013375,343,310,247,6,13,0.717543001483136,0.00239181,0.002278,0.002399999,11532,39,11,67,300,198,4.8E-05,0.008826001,230,482,0.002327
"mscorlib.dll!System::Environment.get_Platform()",0.002323,0.002263,0.009465003,267,458,438,16,19,0.763506997987861,0.002545023,0.002297,0.00238,12600,42,42,42,300,198,4.9E-05,0.00731,204,438,0.002281
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::GraphicsSettings.get_defaultRenderPipeline()",0.002307,0.001994,0.022095,215,496,226,6,9,0.748324000058346,0.002494413,0.002215,0.002454,1800,6,6,6,300,198,0.000171,0.020188,247,226,0.002324
